# TYPE ceph gauge
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3c",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3c",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3c",type="dirty"} 44322 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="total"} 4883 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="copies"} 9766 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3d",type="dirty"} 4883 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="total"} 123 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="copies"} 246 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.32",type="dirty"} 123 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="total"} 44626 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="copies"} 89252 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3d",type="dirty"} 44626 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="total"} 4919 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="copies"} 9838 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3c",type="dirty"} 4919 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="total"} 114 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="copies"} 228 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.31",type="dirty"} 114 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="total"} 44603 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="copies"} 89206 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="dirty"} 44603 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="total"} 4896 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="copies"} 9792 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="dirty"} 4896 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="total"} 121 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="copies"} 242 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="dirty"} 121 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="total"} 44703 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="copies"} 89406 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="dirty"} 44703 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="total"} 4878 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="copies"} 9756 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="dirty"} 4878 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="total"} 127 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="copies"} 254 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="dirty"} 127 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="total"} 44740 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="copies"} 89480 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="dirty"} 44740 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="total"} 4941 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="copies"} 9882 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="dirty"} 4941 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="total"} 100 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="copies"} 200 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="dirty"} 100 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="total"} 44634 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="copies"} 89268 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="dirty"} 44634 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="total"} 4958 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="copies"} 9916 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="dirty"} 4958 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="total"} 119 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="copies"} 238 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="dirty"} 119 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="total"} 44644 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="copies"} 89288 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="dirty"} 44644 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="total"} 4779 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="copies"} 9558 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="dirty"} 4779 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="total"} 121 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="copies"} 242 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="dirty"} 121 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="total"} 44956 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="copies"} 89912 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="dirty"} 44956 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="total"} 4786 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="copies"} 9572 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="dirty"} 4786 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="total"} 116 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="copies"} 232 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="misplaced"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="unfound"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="dirty"} 116 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="total"} 44679 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="clones"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="copies"} 89358 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="missing_on_primary"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="degraded"} 0 1450641689458
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="misplaced"} 0 1450641689458
